"mes_id","geo_id","cat_id","cat_name","cat_lbl","lvl_name","lvl_id","smooth"
527,1,4,"State x Gender","GenderId","Gender",4,0
527,1,117,"State x ExposureReason","ExposureReasonId","Exposure Reason",37,0
527,1,119,"State x Exposure Site","ExposureSiteId","Exposure Site",36,0
528,1,3,"State x Age","AgeBandId","Age Group",3,0
528,1,4,"State x Gender","GenderId","Gender",4,0
528,1,117,"State x ExposureReason","ExposureReasonId","Exposure Reason",37,0
528,1,119,"State x Exposure Site","ExposureSiteId","Exposure Site",36,0
529,1,3,"State x Age","AgeBandId","Age Group",3,0
529,1,4,"State x Gender","GenderId","Gender",4,0
529,1,117,"State x ExposureReason","ExposureReasonId","Exposure Reason",37,0
529,1,119,"State x Exposure Site","ExposureSiteId","Exposure Site",36,0
530,1,3,"State x Age","AgeBandId","Age Group",3,0
530,1,4,"State x Gender","GenderId","Gender",4,0
530,1,117,"State x ExposureReason","ExposureReasonId","Exposure Reason",37,0
530,1,119,"State x Exposure Site","ExposureSiteId","Exposure Site",36,0
531,1,3,"State x Age","AgeBandId","Age Group",3,0
531,1,4,"State x Gender","GenderId","Gender",4,0
531,1,117,"State x ExposureReason","ExposureReasonId","Exposure Reason",37,0
531,1,119,"State x Exposure Site","ExposureSiteId","Exposure Site",36,0
532,1,3,"State x Age","AgeBandId","Age Group",3,0
532,1,4,"State x Gender","GenderId","Gender",4,0
532,1,117,"State x ExposureReason","ExposureReasonId","Exposure Reason",37,0
532,1,119,"State x Exposure Site","ExposureSiteId","Exposure Site",36,0
533,2,114,"State x County x Emissions Scenario x Absolute Threshold","AbsoluteThresholdId","Absolute Threshold",23,0
533,2,114,"State x County x Emissions Scenario x Absolute Threshold","ScenarioId","Emmissions Scenario",35,0
533,2,115,"State x County x Emissions Scenario x Relative Threshold","RelativeThresholdId","Relative Threshold",22,0
533,2,115,"State x County x Emissions Scenario x Relative Threshold","ScenarioId","Emmissions Scenario",35,0
536,2,114,"State x County x Emissions Scenario x Absolute Threshold","AbsoluteThresholdId","Absolute Threshold",23,0
536,2,114,"State x County x Emissions Scenario x Absolute Threshold","ScenarioId","Emmissions Scenario",35,0
536,2,115,"State x County x Emissions Scenario x Relative Threshold","RelativeThresholdId","Relative Threshold",22,0
536,2,115,"State x County x Emissions Scenario x Relative Threshold","ScenarioId","Emmissions Scenario",35,0
539,1,5,"State x Race","RaceId","Race",1,0
539,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
539,2,11,"State x County x Race","RaceId","Race",1,0
539,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
540,1,3,"State x Age","AgeBandId","Age Group",3,0
540,1,4,"State x Gender","GenderId","Gender",4,0
540,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
541,1,3,"State x Age","AgeBandId","Age Group",3,0
541,1,4,"State x Gender","GenderId","Gender",4,0
541,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
549,1,3,"State x Age","AgeBandId","Age Group",3,0
549,1,4,"State x Gender","GenderId","Gender",4,0
549,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
550,1,3,"State x Age","AgeBandId","Age Group",3,0
550,1,4,"State x Gender","GenderId","Gender",4,0
550,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
550,2,9,"State x County x Age","AgeBandId","Age Group",3,1
550,2,10,"State x County x Gender","GenderId","Gender",4,1
550,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,1
551,1,4,"State x Gender","GenderId","Gender",4,0
551,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
551,2,10,"State x County x Gender","GenderId","Gender",4,1
551,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,1
552,1,3,"State x Age","AgeBandId","Age Group",3,0
552,1,4,"State x Gender","GenderId","Gender",4,0
552,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
553,1,3,"State x Age","AgeBandId","Age Group",3,0
553,1,4,"State x Gender","GenderId","Gender",4,0
553,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
553,2,9,"State x County x Age","AgeBandId","Age Group",3,1
553,2,10,"State x County x Gender","GenderId","Gender",4,1
553,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,1
554,1,4,"State x Gender","GenderId","Gender",4,0
554,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
554,2,10,"State x County x Gender","GenderId","Gender",4,1
554,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,1
555,1,121,"State x Health Impact","HealthImpactId","Health Impact",39,0
555,1,122,"State x Incident Type","IncidentTypeId","Incident Type",40,0
555,1,123,"State x Primary Contributing Factor","PrimaryContributingFactorId","Primary Contributing Factor",41,0
555,1,124,"State x Area Type","AreaTypeId","Area Type",42,0
555,1,125,"State x Release Type","ReleaseTypeId","Release Type",43,0
555,1,126,"State x Evacuation Ordered","EvacuationOrderedId","Evacuation Ordered",44,0
555,2,127,"State x County x Health Impact","HealthImpactId","Health Impact",39,0
555,2,128,"State x County x Incident Type","IncidentTypeId","Incident Type",40,0
555,2,129,"State x County x Primary Contributing Factor","PrimaryContributingFactorId","Primary Contributing Factor",41,0
555,2,130,"State x County x Area Type","AreaTypeId","Area Type",42,0
555,2,131,"State x County x Release Type","ReleaseTypeId","Release Type",43,0
555,2,132,"State x County x Evacuation Ordered","EvacuationOrderedId","Evacuation Ordered",44,0
556,1,122,"State x Incident Type","IncidentTypeId","Incident Type",40,0
556,1,123,"State x Primary Contributing Factor","PrimaryContributingFactorId","Primary Contributing Factor",41,0
556,1,124,"State x Area Type","AreaTypeId","Area Type",42,0
556,1,125,"State x Release Type","ReleaseTypeId","Release Type",43,0
556,1,126,"State x Evacuation Ordered","EvacuationOrderedId","Evacuation Ordered",44,0
556,2,128,"State x County x Incident Type","IncidentTypeId","Incident Type",40,0
556,2,129,"State x County x Primary Contributing Factor","PrimaryContributingFactorId","Primary Contributing Factor",41,0
556,2,130,"State x County x Area Type","AreaTypeId","Area Type",42,0
556,2,131,"State x County x Release Type","ReleaseTypeId","Release Type",43,0
556,2,132,"State x County x Evacuation Ordered","EvacuationOrderedId","Evacuation Ordered",44,0
557,1,121,"State x Health Impact","HealthImpactId","Health Impact",39,0
557,1,122,"State x Incident Type","IncidentTypeId","Incident Type",40,0
557,1,123,"State x Primary Contributing Factor","PrimaryContributingFactorId","Primary Contributing Factor",41,0
557,1,124,"State x Area Type","AreaTypeId","Area Type",42,0
557,1,125,"State x Release Type","ReleaseTypeId","Release Type",43,0
557,2,127,"State x County x Health Impact","HealthImpactId","Health Impact",39,0
557,2,128,"State x County x Incident Type","IncidentTypeId","Incident Type",40,0
557,2,129,"State x County x Primary Contributing Factor","PrimaryContributingFactorId","Primary Contributing Factor",41,0
557,2,130,"State x County x Area Type","AreaTypeId","Area Type",42,0
557,2,131,"State x County x Release Type","ReleaseTypeId","Release Type",43,0
558,1,122,"State x Incident Type","IncidentTypeId","Incident Type",40,0
558,1,123,"State x Primary Contributing Factor","PrimaryContributingFactorId","Primary Contributing Factor",41,0
558,1,124,"State x Area Type","AreaTypeId","Area Type",42,0
558,1,125,"State x Release Type","ReleaseTypeId","Release Type",43,0
558,1,126,"State x Evacuation Ordered","EvacuationOrderedId","Evacuation Ordered",44,0
558,2,128,"State x County x Incident Type","IncidentTypeId","Incident Type",40,0
558,2,129,"State x County x Primary Contributing Factor","PrimaryContributingFactorId","Primary Contributing Factor",41,0
558,2,130,"State x County x Area Type","AreaTypeId","Area Type",42,0
558,2,131,"State x County x Release Type","ReleaseTypeId","Release Type",43,0
558,2,132,"State x County x Evacuation Ordered","EvacuationOrderedId","Evacuation Ordered",44,0
559,1,121,"State x Health Impact","HealthImpactId","Health Impact",39,0
559,1,122,"State x Incident Type","IncidentTypeId","Incident Type",40,0
559,1,123,"State x Primary Contributing Factor","PrimaryContributingFactorId","Primary Contributing Factor",41,0
559,1,124,"State x Area Type","AreaTypeId","Area Type",42,0
559,1,125,"State x Release Type","ReleaseTypeId","Release Type",43,0
559,1,126,"State x Evacuation Ordered","EvacuationOrderedId","Evacuation Ordered",44,0
559,2,127,"State x County x Health Impact","HealthImpactId","Health Impact",39,0
559,2,128,"State x County x Incident Type","IncidentTypeId","Incident Type",40,0
559,2,129,"State x County x Primary Contributing Factor","PrimaryContributingFactorId","Primary Contributing Factor",41,0
559,2,130,"State x County x Area Type","AreaTypeId","Area Type",42,0
559,2,131,"State x County x Release Type","ReleaseTypeId","Release Type",43,0
559,2,132,"State x County x Evacuation Ordered","EvacuationOrderedId","Evacuation Ordered",44,0
560,1,3,"State x Age","AgeBandId","Age Group",3,0
560,1,4,"State x Gender","GenderId","Gender",4,0
560,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
561,1,3,"State x Age","AgeBandId","Age Group",3,0
561,1,4,"State x Gender","GenderId","Gender",4,0
561,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
562,1,3,"State x Age","AgeBandId","Age Group",3,0
562,1,4,"State x Gender","GenderId","Gender",4,0
562,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
563,1,3,"State x Age","AgeBandId","Age Group",3,0
563,1,4,"State x Gender","GenderId","Gender",4,0
563,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
564,1,3,"State x Age","AgeBandId","Age Group",3,0
564,1,4,"State x Gender","GenderId","Gender",4,0
564,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
570,2,2219,"State x County x Hospital Service","HospServicesId","Hospital Services",1068,0
571,2,2219,"State x County x Hospital Service","HospServicesId","Hospital Services",1068,0
573,1,44,"State x Cause","CauseId","Cause",5,0
574,1,44,"State x Cause","CauseId","Cause",5,0
575,1,44,"State x Cause","CauseId","Cause",5,0
576,2,135,"State x County x Absolute Threshold","AbsoluteThresholdId","Absolute Threshold",23,0
576,2,136,"State x County x Relative Threshold","RelativeThresholdId","Relative Threshold",22,0
576,7,2191,"State x Census Tractx Absolute Threshold","AbsoluteThresholdId","Absolute Threshold",23,0
576,7,2193,"State x Census Tract x Relative Threshold","RelativeThresholdId","Relative Threshold",22,0
578,2,114,"State x County x Emissions Scenario x Absolute Threshold","AbsoluteThresholdId","Absolute Threshold",23,0
578,2,114,"State x County x Emissions Scenario x Absolute Threshold","ScenarioId","Emmissions Scenario",35,0
578,2,115,"State x County x Emissions Scenario x Relative Threshold","RelativeThresholdId","Relative Threshold",22,0
578,2,115,"State x County x Emissions Scenario x Relative Threshold","ScenarioId","Emmissions Scenario",35,0
579,2,134,"State x County x Emissions Scenario","ScenarioId","Emmissions Scenario",35,0
580,2,134,"State x County x Emissions Scenario","ScenarioId","Emmissions Scenario",35,0
585,1,3,"State x Age","AgeBandId","Age Group",3,0
585,1,4,"State x Gender","GenderId","Gender",4,0
585,1,5,"State x Race","RaceId","Race",1,0
585,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
586,1,3,"State x Age","AgeBandId","Age Group",3,0
586,1,4,"State x Gender","GenderId","Gender",4,0
586,1,5,"State x Race","RaceId","Race",1,0
586,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
587,1,3,"State x Age","AgeBandId","Age Group",3,0
587,1,4,"State x Gender","GenderId","Gender",4,0
587,1,5,"State x Race","RaceId","Race",1,0
587,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
588,1,3,"State x Age","AgeBandId","Age Group",3,0
588,1,4,"State x Gender","GenderId","Gender",4,0
588,1,5,"State x Race","RaceId","Race",1,0
588,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
621,2,178,"State x County x Land Type","LandTypeId","Land Type",52,0
621,7,179,"State x Census Tract x Land Type","LandTypeId","Land Type",52,0
645,1,3,"State x Age","AgeBandId","Age Group",3,0
645,1,4,"State x Gender","GenderId","Gender",4,0
645,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
645,1,37,"State x Age x Gender","AgeBandId","Age Group",3,0
645,1,37,"State x Age x Gender","GenderId","Gender",4,0
645,1,42,"State x Age x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
645,1,42,"State x Age x Race/Ethnicity","AgeBandId","Age Group",3,0
645,1,43,"State x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
645,1,43,"State x Gender x Race/Ethnicity","GenderId","Gender",4,0
645,1,133,"State x Age x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
645,1,133,"State x Age x Gender x Race/Ethnicity","AgeBandId","Age Group",3,0
645,1,133,"State x Age x Gender x Race/Ethnicity","GenderId","Gender",4,0
645,2,9,"State x County x Age","AgeBandId","Age Group",3,0
645,2,10,"State x County x Gender","GenderId","Gender",4,0
645,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
645,2,52,"State x County x Age x Gender","AgeBandId","Age Group",3,0
645,2,52,"State x County x Age x Gender","GenderId","Gender",4,0
645,2,57,"State x County x Age x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
645,2,57,"State x County x Age x Race/Ethnicity","AgeBandId","Age Group",3,0
645,2,58,"State x County x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
645,2,58,"State x County x Gender x Race/Ethnicity","GenderId","Gender",4,0
645,2,149,"State x County x Age x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
645,2,149,"State x County x Age x Gender x Race/Ethnicity","AgeBandId","Age Group",3,0
645,2,149,"State x County x Age x Gender x Race/Ethnicity","GenderId","Gender",4,0
645,7,138,"State x Census Tract x Age","AgeBandId","Age Group",3,0
645,7,139,"State x Census Tract x Gender","GenderId","Gender",4,0
645,7,140,"State x Census Tract x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
645,10,2222,"State x 5k x Age","AgeBandId","Age Group",3,0
645,10,2223,"State x 5k x Gender","GenderId","Gender",4,0
645,10,2224,"State x 5k x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
645,12,2225,"State x 20k x Age","AgeBandId","Age Group",3,0
645,12,2226,"State x 20k x Gender","GenderId","Gender",4,0
645,12,2227,"State x 20k x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
647,1,3,"State x Age","AgeBandId","Age Group",3,0
647,1,4,"State x Gender","GenderId","Gender",4,0
647,1,37,"State x Age x Gender","AgeBandId","Age Group",3,0
647,1,37,"State x Age x Gender","GenderId","Gender",4,0
648,1,3,"State x Age","AgeBandId","Age Group",3,0
648,1,4,"State x Gender","GenderId","Gender",4,0
648,1,37,"State x Age x Gender","AgeBandId","Age Group",3,0
648,1,37,"State x Age x Gender","GenderId","Gender",4,0
648,2,9,"State x County x Age","AgeBandId","Age Group",3,1
648,2,10,"State x County x Gender","GenderId","Gender",4,1
648,2,52,"State x County x Age x Gender","AgeBandId","Age Group",3,1
648,2,52,"State x County x Age x Gender","GenderId","Gender",4,1
649,1,4,"State x Gender","GenderId","Gender",4,0
649,2,10,"State x County x Gender","GenderId","Gender",4,1
650,1,3,"State x Age","AgeBandId","Age Group",3,0
650,1,4,"State x Gender","GenderId","Gender",4,0
650,1,37,"State x Age x Gender","AgeBandId","Age Group",3,0
650,1,37,"State x Age x Gender","GenderId","Gender",4,0
651,1,3,"State x Age","AgeBandId","Age Group",3,0
651,1,4,"State x Gender","GenderId","Gender",4,0
651,1,37,"State x Age x Gender","AgeBandId","Age Group",3,0
651,1,37,"State x Age x Gender","GenderId","Gender",4,0
651,2,9,"State x County x Age","AgeBandId","Age Group",3,1
651,2,10,"State x County x Gender","GenderId","Gender",4,1
651,2,52,"State x County x Age x Gender","AgeBandId","Age Group",3,1
651,2,52,"State x County x Age x Gender","GenderId","Gender",4,1
652,1,4,"State x Gender","GenderId","Gender",4,0
652,2,10,"State x County x Gender","GenderId","Gender",4,1
653,1,3,"State x Age","AgeBandId","Age Group",3,0
653,1,4,"State x Gender","GenderId","Gender",4,0
653,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
653,1,37,"State x Age x Gender","AgeBandId","Age Group",3,0
653,1,37,"State x Age x Gender","GenderId","Gender",4,0
653,1,42,"State x Age x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
653,1,42,"State x Age x Race/Ethnicity","AgeBandId","Age Group",3,0
653,1,43,"State x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
653,1,43,"State x Gender x Race/Ethnicity","GenderId","Gender",4,0
653,1,133,"State x Age x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
653,1,133,"State x Age x Gender x Race/Ethnicity","AgeBandId","Age Group",3,0
653,1,133,"State x Age x Gender x Race/Ethnicity","GenderId","Gender",4,0
653,2,9,"State x County x Age","AgeBandId","Age Group",3,0
653,2,10,"State x County x Gender","GenderId","Gender",4,0
653,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
654,1,3,"State x Age","AgeBandId","Age Group",3,0
654,1,4,"State x Gender","GenderId","Gender",4,0
654,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
654,1,37,"State x Age x Gender","AgeBandId","Age Group",3,0
654,1,37,"State x Age x Gender","GenderId","Gender",4,0
654,1,42,"State x Age x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
654,1,42,"State x Age x Race/Ethnicity","AgeBandId","Age Group",3,0
654,1,43,"State x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
654,1,43,"State x Gender x Race/Ethnicity","GenderId","Gender",4,0
654,1,133,"State x Age x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
654,1,133,"State x Age x Gender x Race/Ethnicity","AgeBandId","Age Group",3,0
654,1,133,"State x Age x Gender x Race/Ethnicity","GenderId","Gender",4,0
654,2,9,"State x County x Age","AgeBandId","Age Group",3,0
654,2,10,"State x County x Gender","GenderId","Gender",4,0
654,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
655,1,3,"State x Age","AgeBandId","Age Group",3,0
655,1,4,"State x Gender","GenderId","Gender",4,0
655,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
655,1,37,"State x Age x Gender","AgeBandId","Age Group",3,0
655,1,37,"State x Age x Gender","GenderId","Gender",4,0
655,1,42,"State x Age x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
655,1,42,"State x Age x Race/Ethnicity","AgeBandId","Age Group",3,0
655,1,43,"State x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
655,1,43,"State x Gender x Race/Ethnicity","GenderId","Gender",4,0
655,1,133,"State x Age x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
655,1,133,"State x Age x Gender x Race/Ethnicity","AgeBandId","Age Group",3,0
655,1,133,"State x Age x Gender x Race/Ethnicity","GenderId","Gender",4,0
655,2,9,"State x County x Age","AgeBandId","Age Group",3,0
655,2,10,"State x County x Gender","GenderId","Gender",4,0
655,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
656,1,3,"State x Age","AgeBandId","Age Group",3,0
656,1,4,"State x Gender","GenderId","Gender",4,0
656,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
656,1,37,"State x Age x Gender","AgeBandId","Age Group",3,0
656,1,37,"State x Age x Gender","GenderId","Gender",4,0
656,1,42,"State x Age x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
656,1,42,"State x Age x Race/Ethnicity","AgeBandId","Age Group",3,0
656,1,43,"State x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
656,1,43,"State x Gender x Race/Ethnicity","GenderId","Gender",4,0
656,1,133,"State x Age x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
656,1,133,"State x Age x Gender x Race/Ethnicity","AgeBandId","Age Group",3,0
656,1,133,"State x Age x Gender x Race/Ethnicity","GenderId","Gender",4,0
656,2,9,"State x County x Age","AgeBandId","Age Group",3,1
656,2,10,"State x County x Gender","GenderId","Gender",4,1
656,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,1
657,1,3,"State x Age","AgeBandId","Age Group",3,0
657,1,4,"State x Gender","GenderId","Gender",4,0
657,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
657,1,37,"State x Age x Gender","AgeBandId","Age Group",3,0
657,1,37,"State x Age x Gender","GenderId","Gender",4,0
657,1,42,"State x Age x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
657,1,42,"State x Age x Race/Ethnicity","AgeBandId","Age Group",3,0
657,1,43,"State x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
657,1,43,"State x Gender x Race/Ethnicity","GenderId","Gender",4,0
657,1,133,"State x Age x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
657,1,133,"State x Age x Gender x Race/Ethnicity","AgeBandId","Age Group",3,0
657,1,133,"State x Age x Gender x Race/Ethnicity","GenderId","Gender",4,0
657,2,9,"State x County x Age","AgeBandId","Age Group",3,1
657,2,10,"State x County x Gender","GenderId","Gender",4,1
657,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,1
658,1,3,"State x Age","AgeBandId","Age Group",3,0
658,1,4,"State x Gender","GenderId","Gender",4,0
658,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
658,1,37,"State x Age x Gender","AgeBandId","Age Group",3,0
658,1,37,"State x Age x Gender","GenderId","Gender",4,0
658,1,42,"State x Age x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
658,1,42,"State x Age x Race/Ethnicity","AgeBandId","Age Group",3,0
658,1,43,"State x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
658,1,43,"State x Gender x Race/Ethnicity","GenderId","Gender",4,0
658,1,133,"State x Age x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
658,1,133,"State x Age x Gender x Race/Ethnicity","AgeBandId","Age Group",3,0
658,1,133,"State x Age x Gender x Race/Ethnicity","GenderId","Gender",4,0
658,2,9,"State x County x Age","AgeBandId","Age Group",3,1
658,2,10,"State x County x Gender","GenderId","Gender",4,1
658,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,1
698,1,155,"State x Transportation Type","TransportationTypeId","Transportation Type",46,0
698,2,162,"State x County x Transportation Type","TransportationTypeId","Transportation Type",46,0
698,7,156,"State x Census Tract x Transportation Type","TransportationTypeId","Transportation Type",46,0
699,1,155,"State x Transportation Type","TransportationTypeId","Transportation Type",46,0
699,2,162,"State x County x Transportation Type","TransportationTypeId","Transportation Type",46,0
699,7,156,"State x Census Tract x Transportation Type","TransportationTypeId","Transportation Type",46,0
700,1,160,"State x Occupancy","OccupancyId","Occupancy",47,0
700,2,158,"State x County Occupancy","OccupancyId","Occupancy",47,0
700,7,161,"State x Census Tract x Occupancy","OccupancyId","Occupancy",47,0
701,1,160,"State x Occupancy","OccupancyId","Occupancy",47,0
701,2,158,"State x County Occupancy","OccupancyId","Occupancy",47,0
701,7,161,"State x Census Tract x Occupancy","OccupancyId","Occupancy",47,0
704,1,3,"State x Age","AgeBandId","Age Group",3,0
704,1,4,"State x Gender","GenderId","Gender",4,0
704,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
705,1,3,"State x Age","AgeBandId","Age Group",3,0
705,1,4,"State x Gender","GenderId","Gender",4,0
705,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
705,2,9,"State x County x Age","AgeBandId","Age Group",3,1
705,2,10,"State x County x Gender","GenderId","Gender",4,1
705,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,1
706,1,4,"State x Gender","GenderId","Gender",4,0
706,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
706,2,10,"State x County x Gender","GenderId","Gender",4,1
706,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,1
707,2,163,"State x County x Severity","SeverityId","Severity",48,0
707,2,164,"State x County x Quarter","QuarterId","Quarter",49,0
707,2,165,"State x County x Severity x Quarter","SeverityId","Severity",48,0
707,2,165,"State x County x Severity x Quarter","QuarterId","Quarter",49,0
708,2,163,"State x County x Severity","SeverityId","Severity",48,0
709,2,163,"State x County x Severity","SeverityId","Severity",48,0
709,2,164,"State x County x Quarter","QuarterId","Quarter",49,0
709,2,165,"State x County x Severity x Quarter","SeverityId","Severity",48,0
709,2,165,"State x County x Severity x Quarter","QuarterId","Quarter",49,0
710,2,163,"State x County x Severity","SeverityId","Severity",48,0
712,1,175,"State x Commute Time","CommuteTimeId","Commute Time",51,0
712,2,176,"State x County x Commute Time","CommuteTimeId","Commute Time",51,0
712,7,177,"State x Census Tract x Commute Time","CommuteTimeId","Commute Time",51,0
713,1,175,"State x Commute Time","CommuteTimeId","Commute Time",51,0
713,2,176,"State x County x Commute Time","CommuteTimeId","Commute Time",51,0
713,7,177,"State x Census Tract x Commute Time","CommuteTimeId","Commute Time",51,0
714,1,175,"State x Commute Time","CommuteTimeId","Commute Time",51,0
714,2,176,"State x County x Commute Time","CommuteTimeId","Commute Time",51,0
714,7,177,"State x Census Tract x Commute Time","CommuteTimeId","Commute Time",51,0
715,1,175,"State x Commute Time","CommuteTimeId","Commute Time",51,0
715,2,176,"State x County x Commute Time","CommuteTimeId","Commute Time",51,0
715,7,177,"State x Census Tract x Commute Time","CommuteTimeId","Commute Time",51,0
716,1,175,"State x Commute Time","CommuteTimeId","Commute Time",51,0
716,2,176,"State x County x Commute Time","CommuteTimeId","Commute Time",51,0
716,7,177,"State x Census Tract x Commute Time","CommuteTimeId","Commute Time",51,0
717,1,175,"State x Commute Time","CommuteTimeId","Commute Time",51,0
717,2,176,"State x County x Commute Time","CommuteTimeId","Commute Time",51,0
717,7,177,"State x Census Tract x Commute Time","CommuteTimeId","Commute Time",51,0
727,1,3,"State x Age","AgeBandId","Age Group",3,0
727,1,4,"State x Gender","GenderId","Gender",4,0
727,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
728,1,3,"State x Age","AgeBandId","Age Group",3,0
728,1,4,"State x Gender","GenderId","Gender",4,0
728,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
731,2,180,"State x County x Access Measure","AccessId","Access Measure",53,0
731,2,181,"State x County x Health Measure","HealthId","Health Measure",55,0
731,2,182,"State x County x Air Measure","AirId","Baseline Air Quality",57,0
731,2,183,"State x County x Population Measure","PopulationId","Population Measure",58,0
731,2,2228,"State x County x Internet Access","InternetId","Online Content Measure",1069,0
731,7,188,"State x Census Tract x Population Measure","PopulationId","Population Measure",58,0
731,7,189,"State x Census Tract x Access Measure","AccessId","Access Measure",53,0
731,7,2229,"State x Census Tract x Internet Access","InternetId","Online Content Measure",1069,0
734,2,184,"State x County x Contaminant","ContaminantId","Contaminant",59,0
736,6,141,"National x Percentile","PercentileId","Percentile",45,0
736,6,142,"National x Percentile x Age","AgeBandId","Age Group",3,0
